match_id,date,matchday,home_team,away_team,home_goals,away_goals,winner,status,season
544241,2025-09-13 19:00:00+00:00,4,Atleti,Villarreal,2.0,0.0,HOME_TEAM,FINISHED,2025-2026
544243,2025-09-14 12:00:00+00:00,4,Celta,Girona,1.0,1.0,DRAW,FINISHED,2025-2026
544248,2025-09-14 14:15:00+00:00,4,Levante,Real Betis,2.0,2.0,DRAW,FINISHED,2025-2026
544246,2025-09-14 16:30:00+00:00,4,Osasuna,Rayo Vallecano,2.0,0.0,HOME_TEAM,FINISHED,2025-2026
544242,2025-09-14 19:00:00+00:00,4,Barça,Valencia,6.0,0.0,HOME_TEAM,FINISHED,2025-2026
544244,2025-09-15 19:00:00+00:00,4,Espanyol,Mallorca,3.0,2.0,HOME_TEAM,FINISHED,2025-2026
544253,2025-09-19 19:00:00+00:00,5,Real Betis,Real Sociedad,3.0,1.0,HOME_TEAM,FINISHED,2025-2026
544255,2025-09-20 12:00:00+00:00,5,Girona,Levante,0.0,4.0,AWAY_TEAM,FINISHED,2025-2026
544259,2025-09-20 14:15:00+00:00,5,Real Madrid,Espanyol,2.0,0.0,HOME_TEAM,FINISHED,2025-2026
544260,2025-09-20 16:30:00+00:00,5,Villarreal,Osasuna,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544251,2025-09-20 16:30:00+00:00,5,Alavés,Sevilla FC,1.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544256,2025-09-20 19:00:00+00:00,5,Valencia,Athletic,2.0,0.0,HOME_TEAM,FINISHED,2025-2026
544258,2025-09-21 12:00:00+00:00,5,Rayo Vallecano,Celta,1.0,1.0,DRAW,FINISHED,2025-2026
544257,2025-09-21 14:15:00+00:00,5,Mallorca,Atleti,1.0,1.0,DRAW,FINISHED,2025-2026
544254,2025-09-21 16:30:00+00:00,5,Elche,Real Oviedo,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544252,2025-09-21 19:00:00+00:00,5,Barça,Getafe,3.0,0.0,HOME_TEAM,FINISHED,2025-2026
544261,2025-09-23 17:00:00+00:00,6,Athletic,Girona,1.0,1.0,DRAW,FINISHED,2025-2026
544263,2025-09-23 17:00:00+00:00,6,Espanyol,Valencia,2.0,2.0,DRAW,FINISHED,2025-2026
544264,2025-09-23 19:30:00+00:00,6,Levante,Real Madrid,1.0,4.0,AWAY_TEAM,FINISHED,2025-2026
544265,2025-09-23 19:30:00+00:00,6,Sevilla FC,Villarreal,1.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544266,2025-09-24 17:00:00+00:00,6,Getafe,Alavés,1.0,1.0,DRAW,FINISHED,2025-2026
544262,2025-09-24 19:30:00+00:00,6,Atleti,Rayo Vallecano,3.0,2.0,HOME_TEAM,FINISHED,2025-2026
544270,2025-09-24 19:30:00+00:00,6,Real Sociedad,Mallorca,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544269,2025-09-25 17:30:00+00:00,6,Osasuna,Elche,1.0,1.0,DRAW,FINISHED,2025-2026
544267,2025-09-25 19:30:00+00:00,6,Real Oviedo,Barça,1.0,3.0,AWAY_TEAM,FINISHED,2025-2026
544279,2025-09-26 19:00:00+00:00,7,Girona,Espanyol,0.0,0.0,DRAW,FINISHED,2025-2026
544274,2025-09-27 12:00:00+00:00,7,Getafe,Levante,1.0,1.0,DRAW,FINISHED,2025-2026
544271,2025-09-27 14:15:00+00:00,7,Atleti,Real Madrid,5.0,2.0,HOME_TEAM,FINISHED,2025-2026
544276,2025-09-27 16:30:00+00:00,7,Mallorca,Alavés,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544277,2025-09-27 19:00:00+00:00,7,Villarreal,Athletic,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544275,2025-09-28 12:00:00+00:00,7,Rayo Vallecano,Sevilla FC,0.0,1.0,AWAY_TEAM,FINISHED,2025-2026
544278,2025-09-28 14:15:00+00:00,7,Elche,Celta,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544272,2025-09-28 16:30:00+00:00,7,Barça,Real Sociedad,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544273,2025-09-28 19:00:00+00:00,7,Real Betis,Osasuna,2.0,0.0,HOME_TEAM,FINISHED,2025-2026
544280,2025-09-30 18:00:00+00:00,7,Valencia,Real Oviedo,1.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544288,2025-10-03 19:00:00+00:00,8,Osasuna,Getafe,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544289,2025-10-04 12:00:00+00:00,8,Real Oviedo,Levante,0.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544283,2025-10-04 14:15:00+00:00,8,Girona,Valencia,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544282,2025-10-04 16:30:00+00:00,8,Athletic,Mallorca,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544284,2025-10-04 19:00:00+00:00,8,Real Madrid,Villarreal,3.0,1.0,HOME_TEAM,FINISHED,2025-2026
544281,2025-10-05 12:00:00+00:00,8,Alavés,Elche,3.0,1.0,HOME_TEAM,FINISHED,2025-2026
544286,2025-10-05 14:15:00+00:00,8,Sevilla FC,Barça,4.0,1.0,HOME_TEAM,FINISHED,2025-2026
544287,2025-10-05 16:30:00+00:00,8,Espanyol,Real Betis,1.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544290,2025-10-05 16:30:00+00:00,8,Real Sociedad,Rayo Vallecano,0.0,1.0,AWAY_TEAM,FINISHED,2025-2026
544285,2025-10-05 19:00:00+00:00,8,Celta,Atleti,1.0,1.0,DRAW,FINISHED,2025-2026
544299,2025-10-17 19:00:00+00:00,9,Real Oviedo,Espanyol,0.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544300,2025-10-18 12:00:00+00:00,9,Sevilla FC,Mallorca,1.0,3.0,AWAY_TEAM,FINISHED,2025-2026
544293,2025-10-18 14:15:00+00:00,9,Barça,Girona,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544298,2025-10-18 16:30:00+00:00,9,Villarreal,Real Betis,2.0,2.0,DRAW,FINISHED,2025-2026
544292,2025-10-18 19:00:00+00:00,9,Atleti,Osasuna,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544297,2025-10-19 12:00:00+00:00,9,Elche,Athletic,0.0,0.0,DRAW,FINISHED,2025-2026
544294,2025-10-19 14:15:00+00:00,9,Celta,Real Sociedad,1.0,1.0,DRAW,FINISHED,2025-2026
544296,2025-10-19 16:30:00+00:00,9,Levante,Rayo Vallecano,0.0,3.0,AWAY_TEAM,FINISHED,2025-2026
544295,2025-10-19 19:00:00+00:00,9,Getafe,Real Madrid,0.0,1.0,AWAY_TEAM,FINISHED,2025-2026
544291,2025-10-20 19:00:00+00:00,9,Alavés,Valencia,0.0,0.0,DRAW,FINISHED,2025-2026
544303,2025-10-24 19:00:00+00:00,10,Real Sociedad,Sevilla FC,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544302,2025-10-25 12:00:00+00:00,10,Girona,Real Oviedo,3.0,3.0,DRAW,FINISHED,2025-2026
544309,2025-10-25 14:15:00+00:00,10,Espanyol,Elche,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544301,2025-10-25 16:30:00+00:00,10,Athletic,Getafe,0.0,1.0,AWAY_TEAM,FINISHED,2025-2026
544304,2025-10-25 19:00:00+00:00,10,Valencia,Villarreal,0.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544310,2025-10-26 13:00:00+00:00,10,Mallorca,Levante,1.0,1.0,DRAW,FINISHED,2025-2026
544307,2025-10-26 15:15:00+00:00,10,Real Madrid,Barça,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544308,2025-10-26 17:30:00+00:00,10,Osasuna,Celta,2.0,3.0,AWAY_TEAM,FINISHED,2025-2026
544305,2025-10-26 20:00:00+00:00,10,Rayo Vallecano,Alavés,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544306,2025-10-27 20:00:00+00:00,10,Real Betis,Atleti,0.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544315,2025-10-31 20:00:00+00:00,11,Getafe,Girona,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544320,2025-11-01 13:00:00+00:00,11,Villarreal,Rayo Vallecano,4.0,0.0,HOME_TEAM,FINISHED,2025-2026
544312,2025-11-01 15:15:00+00:00,11,Atleti,Sevilla FC,3.0,0.0,HOME_TEAM,FINISHED,2025-2026
544317,2025-11-01 17:30:00+00:00,11,Real Sociedad,Athletic,3.0,2.0,HOME_TEAM,FINISHED,2025-2026
544316,2025-11-01 20:00:00+00:00,11,Real Madrid,Valencia,4.0,0.0,HOME_TEAM,FINISHED,2025-2026
544318,2025-11-02 13:00:00+00:00,11,Levante,Celta,1.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544311,2025-11-02 15:15:00+00:00,11,Alavés,Espanyol,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544313,2025-11-02 17:30:00+00:00,11,Barça,Elche,3.0,1.0,HOME_TEAM,FINISHED,2025-2026
544314,2025-11-02 20:00:00+00:00,11,Real Betis,Mallorca,3.0,0.0,HOME_TEAM,FINISHED,2025-2026
544319,2025-11-03 20:00:00+00:00,11,Real Oviedo,Osasuna,0.0,0.0,DRAW,FINISHED,2025-2026
544323,2025-11-07 20:00:00+00:00,12,Elche,Real Sociedad,1.0,1.0,DRAW,FINISHED,2025-2026
544326,2025-11-08 13:00:00+00:00,12,Girona,Alavés,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544330,2025-11-08 15:15:00+00:00,12,Sevilla FC,Osasuna,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544322,2025-11-08 17:30:00+00:00,12,Atleti,Levante,3.0,1.0,HOME_TEAM,FINISHED,2025-2026
544324,2025-11-08 20:00:00+00:00,12,Espanyol,Villarreal,0.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544321,2025-11-09 13:00:00+00:00,12,Athletic,Real Oviedo,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544325,2025-11-09 15:15:00+00:00,12,Rayo Vallecano,Real Madrid,0.0,0.0,DRAW,FINISHED,2025-2026
544328,2025-11-09 17:30:00+00:00,12,Valencia,Real Betis,1.0,1.0,DRAW,FINISHED,2025-2026
544329,2025-11-09 17:30:00+00:00,12,Mallorca,Getafe,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544327,2025-11-09 20:00:00+00:00,12,Celta,Barça,2.0,4.0,AWAY_TEAM,FINISHED,2025-2026
544339,2025-11-21 20:00:00+00:00,13,Valencia,Levante,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544331,2025-11-22 13:00:00+00:00,13,Alavés,Celta,0.0,1.0,AWAY_TEAM,FINISHED,2025-2026
544337,2025-11-22 15:15:00+00:00,13,Barça,Athletic,4.0,0.0,HOME_TEAM,FINISHED,2025-2026
544335,2025-11-22 17:30:00+00:00,13,Osasuna,Real Sociedad,1.0,3.0,AWAY_TEAM,FINISHED,2025-2026
544340,2025-11-22 20:00:00+00:00,13,Villarreal,Mallorca,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544336,2025-11-23 13:00:00+00:00,13,Real Oviedo,Rayo Vallecano,0.0,0.0,DRAW,FINISHED,2025-2026
544332,2025-11-23 15:15:00+00:00,13,Real Betis,Girona,1.0,1.0,DRAW,FINISHED,2025-2026
544338,2025-11-23 17:30:00+00:00,13,Getafe,Atleti,0.0,1.0,AWAY_TEAM,FINISHED,2025-2026
544333,2025-11-23 20:00:00+00:00,13,Elche,Real Madrid,2.0,2.0,DRAW,FINISHED,2025-2026
544334,2025-11-24 20:00:00+00:00,13,Espanyol,Sevilla FC,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544350,2025-11-28 20:00:00+00:00,14,Getafe,Elche,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544344,2025-11-29 13:00:00+00:00,14,Mallorca,Osasuna,2.0,2.0,DRAW,FINISHED,2025-2026
544347,2025-11-29 15:15:00+00:00,14,Barça,Alavés,3.0,1.0,HOME_TEAM,FINISHED,2025-2026
544348,2025-11-29 17:30:00+00:00,14,Levante,Athletic,0.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544341,2025-11-29 20:00:00+00:00,14,Atleti,Real Oviedo,2.0,0.0,HOME_TEAM,FINISHED,2025-2026
544346,2025-11-30 13:00:00+00:00,14,Real Sociedad,Villarreal,2.0,3.0,AWAY_TEAM,FINISHED,2025-2026
544349,2025-11-30 15:15:00+00:00,14,Sevilla FC,Real Betis,0.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544342,2025-11-30 17:30:00+00:00,14,Celta,Espanyol,0.0,1.0,AWAY_TEAM,FINISHED,2025-2026
544343,2025-11-30 20:00:00+00:00,14,Girona,Real Madrid,1.0,1.0,DRAW,FINISHED,2025-2026
544345,2025-12-01 20:00:00+00:00,14,Rayo Vallecano,Valencia,1.0,1.0,DRAW,FINISHED,2025-2026
544395,2025-12-02 20:00:00+00:00,19,Barça,Atleti,3.0,1.0,HOME_TEAM,FINISHED,2025-2026
544391,2025-12-03 18:00:00+00:00,19,Athletic,Real Madrid,0.0,3.0,AWAY_TEAM,FINISHED,2025-2026
544359,2025-12-05 20:00:00+00:00,15,Real Oviedo,Mallorca,0.0,0.0,DRAW,FINISHED,2025-2026
544357,2025-12-06 13:00:00+00:00,15,Villarreal,Getafe,2.0,0.0,HOME_TEAM,FINISHED,2025-2026
544351,2025-12-06 15:15:00+00:00,15,Alavés,Real Sociedad,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544355,2025-12-06 17:30:00+00:00,15,Real Betis,Barça,3.0,5.0,AWAY_TEAM,FINISHED,2025-2026
544352,2025-12-06 20:00:00+00:00,15,Athletic,Atleti,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544353,2025-12-07 13:00:00+00:00,15,Elche,Girona,3.0,0.0,HOME_TEAM,FINISHED,2025-2026
544360,2025-12-07 15:15:00+00:00,15,Valencia,Sevilla FC,1.0,1.0,DRAW,FINISHED,2025-2026
544354,2025-12-07 17:30:00+00:00,15,Espanyol,Rayo Vallecano,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544356,2025-12-07 20:00:00+00:00,15,Real Madrid,Celta,0.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544358,2025-12-08 20:00:00+00:00,15,Osasuna,Levante,2.0,0.0,HOME_TEAM,FINISHED,2025-2026
544369,2025-12-12 20:00:00+00:00,16,Real Sociedad,Girona,1.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544362,2025-12-13 13:00:00+00:00,16,Atleti,Valencia,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544367,2025-12-13 15:15:00+00:00,16,Mallorca,Elche,3.0,1.0,HOME_TEAM,FINISHED,2025-2026
544363,2025-12-13 17:30:00+00:00,16,Barça,Osasuna,2.0,0.0,HOME_TEAM,FINISHED,2025-2026
544368,2025-12-13 20:00:00+00:00,16,Getafe,Espanyol,0.0,1.0,AWAY_TEAM,FINISHED,2025-2026
544370,2025-12-14 13:00:00+00:00,16,Sevilla FC,Real Oviedo,4.0,0.0,HOME_TEAM,FINISHED,2025-2026
544365,2025-12-14 15:15:00+00:00,16,Celta,Athletic,2.0,0.0,HOME_TEAM,FINISHED,2025-2026
544361,2025-12-14 20:00:00+00:00,16,Alavés,Real Madrid,1.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544366,2025-12-15 20:00:00+00:00,16,Rayo Vallecano,Real Betis,0.0,0.0,DRAW,FINISHED,2025-2026
544380,2025-12-19 20:00:00+00:00,17,Valencia,Mallorca,1.0,1.0,DRAW,FINISHED,2025-2026
544379,2025-12-20 13:00:00+00:00,17,Real Oviedo,Celta,0.0,0.0,DRAW,FINISHED,2025-2026
544374,2025-12-20 15:15:00+00:00,17,Levante,Real Sociedad,1.0,1.0,DRAW,FINISHED,2025-2026
544376,2025-12-20 17:30:00+00:00,17,Osasuna,Alavés,3.0,0.0,HOME_TEAM,FINISHED,2025-2026
544375,2025-12-20 20:00:00+00:00,17,Real Madrid,Sevilla FC,2.0,0.0,HOME_TEAM,FINISHED,2025-2026
544377,2025-12-21 13:00:00+00:00,17,Girona,Atleti,0.0,3.0,AWAY_TEAM,FINISHED,2025-2026
544378,2025-12-21 15:15:00+00:00,17,Villarreal,Barça,0.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544373,2025-12-21 17:30:00+00:00,17,Elche,Rayo Vallecano,4.0,0.0,HOME_TEAM,FINISHED,2025-2026
544372,2025-12-21 20:00:00+00:00,17,Real Betis,Getafe,4.0,0.0,HOME_TEAM,FINISHED,2025-2026
544371,2025-12-22 20:00:00+00:00,17,Athletic,Espanyol,1.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544388,2026-01-02 20:00:00+00:00,18,Rayo Vallecano,Getafe,1.0,1.0,DRAW,FINISHED,2025-2026
544382,2026-01-03 13:00:00+00:00,18,Celta,Valencia,4.0,1.0,HOME_TEAM,FINISHED,2025-2026
544384,2026-01-03 15:15:00+00:00,18,Osasuna,Athletic,1.0,1.0,DRAW,FINISHED,2025-2026
544383,2026-01-03 17:30:00+00:00,18,Elche,Villarreal,1.0,3.0,AWAY_TEAM,FINISHED,2025-2026
544386,2026-01-03 20:00:00+00:00,18,Espanyol,Barça,0.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544390,2026-01-04 13:00:00+00:00,18,Sevilla FC,Levante,0.0,3.0,AWAY_TEAM,FINISHED,2025-2026
544387,2026-01-04 15:15:00+00:00,18,Real Madrid,Real Betis,5.0,1.0,HOME_TEAM,FINISHED,2025-2026
544381,2026-01-04 17:30:00+00:00,18,Alavés,Real Oviedo,1.0,1.0,DRAW,FINISHED,2025-2026
544389,2026-01-04 17:30:00+00:00,18,Mallorca,Girona,1.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544385,2026-01-04 20:00:00+00:00,18,Real Sociedad,Atleti,1.0,1.0,DRAW,FINISHED,2025-2026
544392,2026-01-09 20:00:00+00:00,19,Getafe,Real Sociedad,1.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544396,2026-01-10 13:00:00+00:00,19,Real Oviedo,Real Betis,1.0,1.0,DRAW,FINISHED,2025-2026
544394,2026-01-10 15:15:00+00:00,19,Villarreal,Alavés,3.0,1.0,HOME_TEAM,FINISHED,2025-2026
544393,2026-01-10 17:30:00+00:00,19,Girona,Osasuna,1.0,0.0,HOME_TEAM,FINISHED,2025-2026
544398,2026-01-10 20:00:00+00:00,19,Valencia,Elche,1.0,1.0,DRAW,FINISHED,2025-2026
544400,2026-01-11 13:00:00+00:00,19,Rayo Vallecano,Mallorca,2.0,1.0,HOME_TEAM,FINISHED,2025-2026
544399,2026-01-11 15:15:00+00:00,19,Levante,Espanyol,1.0,1.0,DRAW,FINISHED,2025-2026
544397,2026-01-12 20:00:00+00:00,19,Sevilla FC,Celta,0.0,1.0,AWAY_TEAM,FINISHED,2025-2026
544404,2026-01-16 20:00:00+00:00,20,Espanyol,Girona,0.0,2.0,AWAY_TEAM,FINISHED,2025-2026
544410,2026-01-17 13:00:00+00:00,20,Real Madrid,Levante,2.0,0.0,HOME_TEAM,FINISHED,2025-2026
544408,2026-01-17 15:15:00+00:00,20,Mallorca,Athletic,3.0,2.0,HOME_TEAM,FINISHED,2025-2026
544406,2026-01-17 17:30:00+00:00,20,Osasuna,Real Oviedo,3.0,2.0,HOME_TEAM,FINISHED,2025-2026
544401,2026-01-17 20:00:00+00:00,20,Real Betis,Villarreal,2.0,0.0,HOME_TEAM,FINISHED,2025-2026
